tweet,relevant,proba_0,proba_1
All my solo albums and everything by The Coyote Problem is now on Bandcamp. (It's amazing what you can accomplish over a couple of rainy days). Follow us to be the first to hear when we release new music: https://t.co/B25KsY28GV,0.0,0.906454887152301,0.09354511284769874
i have evidence that a coyote nearly said “nya” this one time,0.0,0.8517956341410022,0.14820436585899743
@LuckyCh4rmsz @ChrisTa48760585 @seareign @damienwoody @JasonLaCanfora Wile.E Coyote is my favorite. Especially when he continued purchasing from Acme thinking this time it wouldn’t blow up in his face. Hmmmm wait a minute….Nevermind. BRING ON THE BOOSTERS!!,0.0,0.9986440358779183,0.00135596412207964
"It’s funny to hear people talk about the supposed horror of crime in San Francisco because here in the Haight, the coyotes roaming the park at night are a bigger threat to me than any crime I can imagine",1.0,0.061200910325357155,0.9387990896746423
"@dotLocutus @valleywater Coyote Creek Flood Control.  Thanks for question. Per @valleywater, schedule not yet confirmed. Estimated work on Reaches 5, parts of 6 &amp; 7 from Fall '22 to Dec '23. Remaining work, Reach 4 &amp; 8, remainder of 6 &amp; 7 from Fall '23 to Dec '25. Details Here &gt;  https://t.co/vTR8m3hbdC https://t.co/XTdNEdCeVN",0.0,0.9999292589828408,7.074101715696883e-05
"A little bird told us...that it’s #NationalBirdDay! We put together a list of birds you might spot on a visit to Coyote Valley. How many have you seen before? 
https://t.co/5osDiWoQwP",0.0,0.8919424123782566,0.10805758762174214
"@EyaSpectre incredibleeeeeee ! we adore the wild coyotes of #goldengatepark 

we have spotted them in early morning &amp; in awe everytime",1.0,0.0034258222457157015,0.9965741777542836
@RadioFreeTom Definitely coyotes. They sound like they’re fighting but they’re not.,0.0,0.9374234658855976,0.06257653411440316
"Bessie disappeared for 3 hours today. Rabbits, thankfully not coyotes. How do we stop this? https://t.co/n9xsArz8En",0.0,0.9503922284113159,0.049607771588684825
@PeteDominick @sfzendog @StandUpWithPete Can't wait. Love me some smooth talking Coyote.,0.0,0.9565070349502269,0.04349296504977343
"The Japanese Friendship Garden was devastated after the 2017 Coyote Creek Flood. Since 2019, I’ve worked to restore this icon &amp; restoration work continues. I’m happy to announce the completion of the Tea House Reconstruction &amp; the Koi Isolation Tank protecting baby koi. #JFG https://t.co/UfsbcKOeWS",0.0,0.9992220440259223,0.0007779559740789641
"New crosswalk on Roberts Avenue and Oswego Drive! With the completion of the Coyote Creek Trail from Story Road to Phelan Avenue, this new crosswalk and bulb outs will enhance safety for residents accessing the Trail!

#sanjose #coyotecreektrail https://t.co/mOBK50vqKe",0.0,0.9977099349502054,0.002290065049794343
"@Abdiysl20 Cannonball through the chest on some cartoon shit and they said “wounded” 😂 Bruh, even Wiley Coyote isn’t surviving that. 💀",0.0,0.9878529988610217,0.012147001138979827
I bought all but Coyote. https://t.co/eJlkmucMFF,0.0,0.9267147312014556,0.07328526879854425
"Happy New Year from the Coyote Meadows Coalition - https://t.co/aMJYGx3TEc Join the 1/23 bike trail ride, learn about our past cleanup event, and add your voice to the development of this proposed park. https://t.co/1gq4nDvRYH",0.0,0.97208492054241,0.027915079457590745
"Today is #JRRTolkienDay, “The Lord of the Rings” author’s bday - and we're celebrating with these Coyote Valley photos reminiscent of Middle Earth…🧝✨🧙‍♂️ 
Embark on your own adventure today and discover the magical beauty of your open spaces! https://t.co/b0m33lvc2N https://t.co/CDn1UR2pUV",0.0,0.9924136327719737,0.007586367228023557
"TRAIL CLOSURE
Coyote Creek Trail is closed from Bailey Avenue to Metcalf due to flooding Attempts to cross the creek can lead to being swept downstream or being completely submersed. Please stay clear and avoid the area until further notice. https://t.co/tRVuUSLNPS",0.0,0.9858571309123437,0.014142869087657018
"@SnafuSociety @moved2italy Yeah, no, definitely not deer and the largest wild animals we have around here are a coyote or two, and I've never seen one in our yard. Big animal=human.",1.0,0.0031193895188775574,0.9968806104811212
"@monicag0321 Pack of Coyotes followed myself, my wife, and two small dogs we were walking #Scary",1.0,0.11918437812267206,0.8808156218773296
"Wow, that was a bit scary, I was walking my two small dogs, after dark in SF, and encountered a large coyote, near the park -- my dogs no match, it was hunting. As soon as I saw him, I started stomping and growling at it and chased it away.",1.0,0.0035001825515898516,0.9964998174484081
"Aircraft with unknown registration, hex/ICAO ~2b030e is circling over Santa Clara County at 5750 feet, speed 83 MPH, 0.4 miles from Coyote Creek https://t.co/4kO7RPMr3G https://t.co/h8QuoUtlTG",0.0,0.9780385113256234,0.021961488674376663
"""Carlos Porrata, who retired in 2004 from his three-decade career as a CA state park ranger carries this experience into his work, capturing everything from birds to bobcats to coyotes to tule elk to West Marin’s beautiful landscapes.""
https://t.co/Xc2pYJVJye https://t.co/mNlpW86Jz6",0.0,0.9473032920138291,0.052696707986171334
"@scidood My god, you fools are really going to try and ride ""Tesla has a demand problem"" off into the sunset huh?

It's just too bad that sunset is a matte painting on a brick wall and you are Wile E. Coyote.",0.0,0.999847500801517,0.00015249919847994353
We should be lucky we didn't do this against the Coyotes. #SJSharks,0.0,0.9408495659358692,0.0591504340641305
@lemieuxdavid Exactly. Coyote was pretty good about keeping it on the down low. Lot's of people in the park yesterday and it seemed to know how to read a crowd. I scanned the area for dogs off leash and luckily it was all good. Pretty exciting! I love moments like this.,0.0,0.8600750167616851,0.13992498323830813
Just saw a coyote run down my street here in SF! Hello 2022,1.0,0.026019001344372985,0.9739809986556268
"We started off 2022 right with a hike in the ever-wonderful #GlenCanyonPark. The coyotes were out in force howling at passing fire trucks, which is always a hoot. Happy New Year, folks. May 2022 bring health, joy, and connection! https://t.co/OnWPey1Elp",0.0,0.9035771869044691,0.09642281309553206
@TheRealWBTC @burritojustice WHY are they not eating the voles in our community garden?! We’re so close to Glen Canyon! Dumb coyotes.,0.0,0.9107836470177471,0.08921635298225236
can someone tell me what kind of an omen for the new year seeing a coyote in the street on your daily walk with your tiny leashed cat might be?,1.0,0.053602781429286685,0.9463972185707165
@LoookingOut @bush_coyote @nonoletnegetit Thank you. They had me blocked. I reported them. If you could also report them that would be great. Thank you so much for spotting it.,0.0,0.8513271315183066,0.1486728684816932
"Happy New Year, SMILE more 2022

Ft. @olliegei.shiba @ Coyote Hills Regional Park https://t.co/MZz0oKVTVN",0.0,0.9518667040964548,0.048133295903545044
@MoffettHangar1 Attempting to thwart Wile E. Coyote with that door painting?,0.0,0.997511250916346,0.0024887490836543345
"@SeanOhhhh Hiking nearby Coyote Hills, before tomorrow’s rain! 
You?",0.0,0.9811166229833223,0.01888337701667805
"@coyote_witch with the blessing of toshi, one of my 3 favorite boys?? i’m gonna have a GREAT night &lt;3 &lt;3",0.0,0.9334078178374039,0.0665921821625974
"Coyote and Bicyclist, Santa Ana River, 5/23/21 https://t.co/eznjoSu714",0.0,0.9267147312014556,0.07328526879854425
@jackmmcclelland This one is for free: launch them out a catapult a-la Wylie E Coyote,0.0,0.9693637053722706,0.03063629462772996
@hyumankind I saw a doggo with a coyote vest! Happy new year 🎆 https://t.co/eWoOCJ2gSV,0.0,0.9523217139406717,0.04767828605932941
Had a dream that I howled and Coyote howled back last night.,0.0,0.8877697761052116,0.11223022389478911
@NoneLikeJoshua Show was 🔥🔥🔥🔥 and Happy New Years to you and your family!,0.0,0.9227202993071443,0.07727970069285539
Wiley Coyote! https://t.co/9ZifmRJovG,0.0,0.9267147312014556,0.07328526879854425
@NoneLikeJoshua Yes thank you it worked,0.0,0.8775111024079806,0.12248889759201963
So many coyotes wandering around work sites today! They just keep stopping on the hillside watching me work :p,0.0,0.994562106349627,0.005437893650375457
The famous cartoon schemer has an ingenious plan to lure Bugs Bunny out of his hole—and it involves a giant magnet and an iron carrot. https://t.co/kceJfcBeK1,0.0,0.8841909320569076,0.11580906794309268
The Physics of Wile E. Coyote’s 10 Billion-Volt Electromagnet https://t.co/RyphcdB4if,0.0,0.997511250916346,0.0024887490836543345
"@pourmecoffee @msbellows Light Rail Coyote has to be one of them, right?",0.0,0.9081542469995635,0.09184575300043632
@marijuanadotorg What coyote problem,0.0,0.871890214450648,0.1281097855493528
"@artblvnk Tina Fey and Amy Poehler’s autobiographies were both really good, The Daily Coyote is another good one, a biography about a girl photographer  who found a wild coyote pup and started a daily blog with photos of the pup",0.0,0.9283186082870427,0.07168139171295579
"@CaltransHQ it would be nice if the Ramp wasn’t closed in the middle of the day! 33 mins getting off Silver Creek Valley Rd/Blossom Hill heading East towards SCVR, to get to Coyote! No notice that there would a Freeway Ramp Closure! #CaliforniaProblems #Caltrans https://t.co/9MZn2HXSC1",0.0,0.9519470554169082,0.04805294458309162
"South Dakota at North Dakota State scheduled for Saturday (1/1) has been cancelled due to COVID-19 protocols within the Coyotes' program.

#SummitMBB",0.0,0.8924610056599305,0.10753899434007103
Hear Peter Coyote's  (@sfzendog ) intro to the Ruth Asawa audio tour. Ruth and Peter served on the @CalArtsCouncil  https://t.co/Rn4GIVRheF.  .,0.0,0.9222720420281169,0.07772795797188238
"GREAT morning of coyote spotting in Golden Gate Park. Saw three different coyotes, including this matriarch in the group. They had just shared a squirrel before this shot was taken. https://t.co/f325gmGb9V",1.0,0.12170503522939354,0.8782949647706063
"@GammaCounter Another good way to tell is if they travel mostly in a straight line. Dogs wander, coyotes and wolves have a destination.",0.0,0.9459240644209299,0.05407593557907035
not so rare coyote sighting (4th one we’ve seen this morning) https://t.co/3b7LAub5PB,1.0,0.14540514727565496,0.8545948527243455
"@roadbeard I learned to fly on one of those trails. It wasn't a long flight, just a few yards from my bike seat to some Coyote bushes fortuitously placed. Like they say: Flying's easy, it's landing that's tricky.
Ride carefully!",0.0,0.9172276974232605,0.08277230257674126
Sharks Beat Coyotes 8-7 in Shoot-Out https://t.co/6Qyg0OFcpm via @SportsRadioSrvc,0.0,0.9408495659358692,0.0591504340641305
@Dsbobias_14 Bro Forreal 😂😂 I was like guys please it’s the damn coyotes,0.0,0.9300907474936138,0.06990925250638587
Score with Keller in the fucking box to stab the broadcasters in the fucking heart. Make the Coyotes hype train go off the rails.,0.0,0.9613526841048511,0.03864731589514948
"Nothing quite invigorates the passion I have for college football quite like the absurdity that is the @RateBowl tonight. 

The fact that this and Coyotes-Sharks are going on at the same time is just ridiculous",0.0,0.9518983079233555,0.04810169207664614
PLEASE STOP PLAYING DOWN TO THE COYOTES,0.0,0.9623269523224276,0.03767304767757314
Can the announcing be any more biased towards the Coyotes?  #ARIvsSJS,0.0,0.9408495659358692,0.0591504340641305
"Well is anyone surprised the Sharks-Coyotes is tied at 7-7?? It was pretty much inevitable with the way both teams have been playing. This one is straight from the 80's. Imagine if the rink was just as wide as it was back then.
#SJSharks
#BayAreaSportsWrap",0.0,0.9811294023541822,0.018870597645815838
"Coyotes convert on the PP.  5-4 Sharks.  Yes, the Sharks have allowed the Coyotes to score 4 goals tonight.",0.0,0.9024121736600168,0.09758782633998248
"Much like the memory of that embarrassing thing you did in fifth grade, the Coyotes just don't go away",0.0,0.855841036571956,0.1441589634280446
"And just like that it's 4-2 Sharks. Viel gets the credit as his centering pass is deflected off the stick of a Coyotes player.
#SJSharks 
#BayAreaSportsWrap",0.0,0.9693581344467784,0.030641865553220425
"Lots of rust on display in the first 20 minutes. Sharks 2, Coyotes 2.",0.0,0.9372056944175912,0.06279430558240916
"Jenik heads to the locker room to clean up the blood that Gadjovich drew, and the Sharks and Coyotes get off-setting 2 min minors",0.0,0.9408495659358692,0.0591504340641305
"*story updated* Sharks' Tomas Hertl was set to play Tuesday, possibly clashing with Santa Clara County COVID rules for returning to the workplace   https://t.co/dU42a4hnNf via @mercnews",0.0,0.8841909320569076,0.11580906794309268
Coyote Creek. (2/2). https://t.co/wzxFDpVWWP,0.0,0.9780385113256234,0.021961488674376663
Coyote Creek. (1/2). https://t.co/oQ8YQCC4hr,0.0,0.9780385113256234,0.021961488674376663
"Key Sharks’ center could exit COVID-19 protocol today, play vs. Coyotes https://t.co/PD6u9m3UzS",0.0,0.9867883150138136,0.013211684986187818
"@nmhwilson Ha, not sure. I’ve seen this coyote in areas with off leash dogs before, and he never seemed interested. I think it was the squeak toy that had his attention. He eventually left in the opposite direction from the dog (thankfully b/c the owner couldn’t get the pup back on leash).",1.0,0.04334692832839224,0.9566530716716083
Good morning observing some of Golden Gate Park’s resident coyotes. Here’s one sitting on a hill and watching a dog play with it’s squeaky toy some distance away. https://t.co/XW32oAKSJI,1.0,0.10248199430140915,0.8975180056985882
@ehenderson I had a family of coyotes visit early this morning.  I would prefer a visit from this moose family.,1.0,0.049526115977569285,0.9504738840224286
"@CallissClan I stand with you. I have to deal with foxes and coyotes. I’ve seen what a fox will do to my pitbull and sheep. The guardian dogs definitely do the work but every now and then, you have to protect the flock.",1.0,0.09430307290476343,0.905696927095237
@BettyKPIX @KPIXtv Wily E Coyote — super genius.,0.0,0.9595645380713778,0.040435461928622074
@BettyKPIX @KPIXtv They’re evolving. Saw one near the 280 exit in daly city the other day and the coyote waited for the car to pass before it crossed 😂,1.0,0.0536027814292863,0.9463972185707165
Spotted 👀 a coyote who looked both ways as it crossed the street on the Embarcadero! @KPIXtv https://t.co/7HxNBaKlWX,1.0,0.11751161401856286,0.8824883859814379
@isaiah_bb In the Warcraft fiction goblins love money but mostly pursue it through Wile E. Coyote style entrepreneurial schemes,0.0,0.9992036480550087,0.0007963519449919068
"Your moment of Zen. RT @OpenSpaceSCC: Today is #JRRTolkienDay, “The Lord of the Rings” author’s bday and we're celebrating Coyote Valley photos reminiscent of Middle Earth.
Discover the magical beauty of open spaces! https://t.co/ogKxT5WuGn https://t.co/LQFJdgeFRJ",0.0,0.9858571309123437,0.014142869087657018
Lady Coyotes getting ready! @AthleticsNusd #GoCoyotes https://t.co/MWVcIOH5wU,0.0,0.9824616570392094,0.01753834296079116
@savg_coyote Thank you brotha!!! I hope you have an AMAZING day tomorrow young gun,0.0,0.9616799984575622,0.038320001542438725
No lead is safe against the coyotes lol,0.0,0.9795657225348818,0.020434277465119107
"@laurenboebert It’s unsurprising that you see the world as a cartoon. In a world of roadrunners, you are the coyote: always trying to outsmart your opponents, but never succeeding. It’s most likely because you’re just not very well equipped. Better call ACME. #sad https://t.co/JyIun2oi7u",0.0,0.8839989801983676,0.11600101980163362
"This is an absolute beauty of a Bronco! It's a '68 powered by a 5.0 Coyote with 6-speed automatic transmission and a dual-range transfer case! 😍

https://t.co/1NZ5rU0SIh

#earlybronco #fordbronco #ford #bronco https://t.co/PDJUIShluE",0.0,0.9888973401940181,0.011102659805980623
"A neighbor's dog was snatched by a coyote the other morning. It's so important to keep your dog on a leash *whenever* they're outside. Keeping them on a leash is protecting them, not hampering them.",1.0,0.004606332734975976,0.9953936672650231
"When it came to livestock depredation, overall from all the cases I was asked to work on, mountain lion and bobcat cases rose and coyote cases dropped. Bears remained somewhat steady. More people tried out non-lethals and securing some local funding meant that ... https://t.co/BjTJMnlCCG",0.0,0.9700083297270063,0.02999167027299805
Jim is dumb: from the Journal of the Morons. We got an air horn to scare away coyotes and I wanted to see how loud it was so I tried it in my house and I scared the crap out of Kopi and I’m barely getting my hearing back to normal 3 hours later.,1.0,0.011339298025546252,0.9886607019744508
No words needed. (Pick up your trash. The coyotes are not pleased. ) https://t.co/TKrNgGJiwN,0.0,0.927389368429894,0.07261063157010708
Golden Hour Eastern Coyote #nature https://t.co/txRF7eBNoZ,0.0,0.9570209075043243,0.04297909249567461
Wishing everyone a happy and safe new year from our Coyote family! ⚽️💙 #lafamilia #vamosyotes https://t.co/mYY7GRmvoh,0.0,0.9988546592868344,0.0011453407131671348
Happy New Years from all of us Coyotes! We are so blessed for all of the growth made in 2021 and we are especially looking forward to what 2022 brings. #VamosYotes https://t.co/Eivfxc0ZoP,0.0,0.9647894200348303,0.03521057996516815
"@jksaldate9 @KP_cwbaseball @MHScoyoteAD @MartyTeambitter @MurriettaJason Congrats Jake!!!Couldn’t be more deserved. Loyal, energetic, tireless, and innovative are words that come to mind. Definitely bleeds Coyote blue!!",0.0,0.9368876177144247,0.06311238228557509
Woke up to the sound of coyotes yelping. Happy New Year to all beings!,0.0,0.9054736961148869,0.09452630388511402
"Ok, the peeparazzi at Coyote Hills @EBRPD today were out of control. I don’t understand how this would not be stressing the owl(s) out. (And this was at the end of the day, after sunset) https://t.co/K227Tx1kWv",0.0,0.9595985747482516,0.040401425251748446
"What #SOTA summits are you looking forward to revisiting in the new year?  I am looking forward to returning to nearby one point summits.  Chabot 2 Benchmark is where I started in SOTA on New Years 2021. Also pictured is Briones Hills, Mt. Davidson, and Coyote Peak. #hamradio https://t.co/y6KiPGApuq",0.0,0.9664647748532823,0.03353522514671653
"@Wiley_Coyote_G From a Northern Californian, I'm glad you're getting out of there and somewhere safe. We have an evacuation plan and bag ready here and I highly recommend it. Please be safe!",0.0,0.9641430627008828,0.03585693729911658
"@AudacityofGoats I remember one time my Shiba took off after a coyote and I searched for him for hours. I ended up back in the same field we started and my Shiba ran up to yell at me instead, as if I was the one that ran off and wasn’t where I was supposed to be 🙄",1.0,0.09437805353026214,0.90562194646974
I had hockey all but that over coyotes vs Sharks cause goalies took a day off,0.0,0.8719882058735029,0.1280117941264966
@RonnyJacksonTX This quack’s screeching reminds me of a mangy house-cat being gutted by coyote or mountain lion.,1.0,0.07683043439334229,0.9231695656066562
"President Joe Biden and his pro-migration progressives admitted at least 40,000 coyote-delivered, work-ready young male migrants in 2021 under the excuse of saving “unaccompanied alien children.”

https://t.co/XZK1aInaOV",0.0,0.9729386232733829,0.027061376726618853
in the mood to go on a 3am hike in the rain &amp; dark &amp; get eaten by a coyote or mountain lion :-),0.0,0.9176087362032608,0.08239126379673889
@wildnewyorkshow That says more coyote for me with the tapered edges and the overall white. Was it just that one large solid piece and the other two?,0.0,0.8964305864873711,0.10356941351263002
"The color combo on this Coyote powered ‘74 Bronco will make anyone take a second look! 👀

#earlybronco #fordbronco #ford #bronco https://t.co/gz5QYukZJf",0.0,0.9812313222008109,0.018768677799188668
"Vinyl Plank in Stock Under $3/SF
- Coffee Berry
- Coyote Brush
- Monterey Cypress
- Western Fir

Features:
- 20 mil Waterproof Flooring
- Attached Underlayment
- 7 in. plank https://t.co/5PQ7jfKqrA",0.0,0.9267147312014556,0.07328526879854425
I used @Shazam to discover Nebula In Orion by Coyote Oldman. https://t.co/3TSd9T5yhY,0.0,0.9222720420281169,0.07772795797188238
@PHNX_Coyotes Should be Keller but Ghost wouldn’t be a bad rep either,0.0,0.9303673502018628,0.06963264979813726
"@AC830 I'm in, but they're on the metric system so when they say you need to get within 40 meters of the coyote ... Ah, forget it (I'm too tired to work up a metric joke)",0.0,0.9795657225348818,0.020434277465119107
Today is our first day back! We will go from 4:00-5:15. Please meet at the stadium gate on Stadium Road. #Coyotes #YoteVball 🏐🐺,0.0,0.9676126252241335,0.032387374775867124
@thetoyman1 @pdoocy @PressSec We need his comic relief. The guy is a real life Wile E Coyote.,0.0,0.9998980855855918,0.00010191441441155535
"@RufusPeabody No Shadow Or Cascata, or Coyote Springs ?",0.0,0.9693637053722706,0.03063629462772996
"North Coyote Buttes, Arizona-The Wave [oc] [3024x4032] #nature https://t.co/SQY1LKcMRG",0.0,0.9611846055336751,0.03881539446632533
Proud of my nephew #21 and his teammates!! Great job Coyotes!! @MadTrib @MaderaCoyotes https://t.co/aJMjPSOMPF,0.0,0.9675851120181183,0.03241488798188147
@ReasonVsFear Always wondered if alligators in FL are like coyotes in So Cal - just so common you don't get scared unless it's right at your open patio door. Is that how it is?,0.0,0.9338285074215034,0.06617149257849694
@BlaiddYote It was a trick! Now I can't smell STIMKY COYOTE anymore!,0.0,0.8513271315183066,0.1486728684816932
We will also be celebrating our past Coyotes with an Alumni scrimmage. Alumni kicks off at 7 pm! https://t.co/n2x4QNOtwm,0.0,0.9675851120181183,0.03241488798188153
@LadyD420Empath The never ending story of a Roadrunner and a Coyote with an ACME Credit Card!  😂,0.0,0.9693637053722706,0.03063629462772996
I would walk into this painting like Wile E. Coyote https://t.co/jfIesDUYJL,0.0,0.9924070227947033,0.007592977205297151
Hoping to catch one of the neighborhood coyotes on camera. They have been howling up a storm lately and my neighbor saw a big one on their camera the other night. 🐺,1.0,0.012075640859355221,0.9879243591406438
@MasterMonica Damn you hit a coyote? That’s wild,1.0,0.07065298654515184,0.9293470134548494
Young Coyote 1/1 NFT art. Check out my new NFT on OpenSea! https://t.co/dCwhQaJo3S via @opensea #NFT #NFTCommunity  #NFTs #nftcollector #NFTdrop,0.0,0.9867063272580294,0.013293672741971505
"When I see a coyote on my street, I'm just like, ""Wow, I'm glad my gate is made so they can't come through."" Back in the 90s, I was chased by one walking back to my dorm at 3am and hid in the cornfield for an hour. https://t.co/IReNc4fm4l",1.0,0.036932828810020545,0.9630671711899819
A gardener called early this morning and found Chewie’s collar in the front yard of a home a half mile away from ours. It was all that was left of my dog that the coyotes took but I’m glad I have something ❤️ https://t.co/bOx15Q50sL,1.0,3.826327619710174e-05,0.9999617367238044
@unifaerie On some Wile E. Coyote shit or what? 🤣 https://t.co/KCdYwyIK9v,0.0,0.998861745169473,0.0011382548305273836
"Spotted a coyote?  Think S M A R T- Stop, Make, Announce, Retreat and Teach https://t.co/Z4b353LzaU",0.0,0.90898296415274,0.09101703584726104
Our coyote dog always does that coyote yip when the local pack starts doing their chorus. That's ok. At least the neighbors think it's some coyote and not our dog doing it,0.0,0.09943306561283628,0.9005669343871672
"Some happy news! 😃 Three nights ago, our beloved indoor cat, Monkey, accidentally escaped. We were very concerned as we live in an active coyote area &amp; near busy streets. Tonight, we rescued him FROM OUR YARD thks to great advice by @PetFBI #foundpets #lostcat
❤️🙏❤️🐈🏡😻❤️ 😴 https://t.co/cyBK206WRt https://t.co/m0sCBvhNoN",1.0,0.01688978620198325,0.9831102137980138
@savg_coyote @Schmidt0810 @BoltUpHerbert @MaxxxMunich @chargers We can only hope honestly.,0.0,0.8513271315183066,0.1486728684816932
"Final from Newbury Park

Calabasas 42 (12-4, 2-1)
Newbury Park 53

@Gavin_Murphy10 28 pts in the setback 

Both teams missing key players",0.0,0.8698008146791734,0.1301991853208265
Coyotes tomorrow is Late Start. The bell rings at 10:10am…we will see you on time! https://t.co/UGBQn8E6j1,0.0,0.9936936705547338,0.006306329445263803
I was mad they took Road Runner &amp; Coyote off Cartoon Network because “violence” 😒,0.0,0.9435010017199412,0.056498998280059276
"Wile E. Coyote should be paid to endorse #Acme products.
#LooneyTunes",0.0,0.9960274126350498,0.003972587364951198
I’ve never seen a coyote this early in the day on my street. Usually they come out past midnight 🥴,1.0,0.064962376571342,0.9350376234286553
Happy Birthday Coyotes!!! Hope you enjoyed your PopRocks because your birthday is POPPIN’ in the New Year! 🎉 https://t.co/2lrRtOjDfC,0.0,0.992916230480526,0.0070837695194745365
@savg_coyote I’m for firing telesco but I’m afraid that new GM= new coach and that’s such a tough spot rn haha,0.0,0.9491679895818275,0.050832010418172854
@BarghestBlack Omg really?! I thought we had a blanket ban on any native species here. I'll ask my fiance about your cutie coyote then 👀👀👀👀🙏,0.0,0.8569829332487443,0.14301706675125414
"Today is the one-year anniversary of the death of Margo St. James, the founder of one of the first sex workers' rights organization in the world, COYOTE.

@XXXWorkers made this video about Margo's influence. RIP Margo St. James ❤ https://t.co/zBJfyc7ZeP",0.0,0.8915420874552984,0.10845791254470306
Really saw a coyote in front of my apartment in broad daylight 🙃 that foo needed to be brushed so badly,1.0,0.927389368429894,0.07261063157010708
"The Original® tactical glove revolutionized the hand protection industry with its versatility and anatomical design. The Original Coyote, seen here, has since become one of our most popular gloves 👍
#Mechanix #HandProtection #TacticalGloves https://t.co/9ykyduQ5kN",0.0,0.9267147312014556,0.07328526879854425
@Coyote_PLR Favorite tv show,0.0,0.8841909320569076,0.11580906794309268
"@Gavin_Murphy10 Happy 17 to our son, Q the youngest shooter in the family. We wish you nothing but success &amp; a wonderful year ahead. @Allyindvalley @Ryanmurphhoop @lukepmurphy @Coyotes_Hoops @pollonpreps https://t.co/XyWFL3zfuT",0.0,0.9779859003381841,0.022014099661814664
"So I wait to let capone out . Maybe coyotes or mountain lion. They’ve been coming down hill a lot lately. So now 2am I get up and look out window. Light is off but immediately turns on . I see nothing, hear nothing &amp; cameras show nothing .",1.0,0.05379111550359952,0.9462088844964028
@hardmeat_brick @Jimmyclyde4 @JackPosobiec @joerogan @BrickDick_MeatStick is mental. Coyote’d at @joerogan b/c ur reality+your total @brickdick-knucklemeats dome piece is hit with no promotion out of the whisk +spatula sales to 🥇knife sharpener all b/c the knives are near handheld citrus juicers; to them you had an affinity to 🔌,1.0,0.03662015492932743,0.9633798450706738
A pack of coyotes are just having a time hootin’ and hollerin’ outside my window right now,1.0,0.08697284270854515,0.913027157291456
@ulmwxr @ABC It’s only dangerous to pets that are left outside. When I lived in Beverly Hill I saw signs of cats that when missing and later on I saw signs that announced that coyotes ate them because they caught it in cameras.,1.0,0.0009954856336498526,0.99900451436635
"dumbass neighbor down the hill just got their dog fed to coyotes 

dunno why these idiots keep their dogs leashed up after dark outside

food on a rope

sucks!",1.0,0.04492740412964545,0.9550725958703571
@RearAdBsBlog Thrashers had better attendance than Coyotes almost every year. And would beat coyotes attendance by almost 2k if you took Thrashers final year to Yotes 2018 year(just to be fair in covid scope) yet… we are still stuck with Yotes @BizNasty2point0,0.0,0.876876891141622,0.12312310885837638
"So grateful for Asm Sharon Quirk-Silva @SQSforAssembly &amp; Senator @JoshNewmanCA for bringing home the bacon &amp; protecting OPEN SPACE in North #OrangeCounty!

Saving Coyote Hills as a Nature Preserve has been a local struggle for decades, and growing up nearby, I'm so proud of them. https://t.co/MSgNP8Iiwh",0.0,0.9239939448891472,0.07600605511085505
@NBCLA Wile E Coyote couldn’t do better!,0.0,0.997511250916346,0.0024887490836543345
@Mr_GCU Thrashers in ‘25 isn’t that far off pending what happens with the Coyotes lol,0.0,0.9613852761754348,0.038614723824565995
Luckiest man alive or was it Wile E. Coyote's plane? Beware of falling anvils.  Officers Rescue Pilot Seconds Before Train Slams Into Downed Plane https://t.co/AwxSxBK5yG,0.0,0.9973480967842973,0.0026519032157034015
Hey Coyotes! Here are this week's events and home games. Please visit our CHS website for more information. #gocoyotes https://t.co/e2alQ3aJrl,0.0,0.9947431088657123,0.0052568911342882035
Thinking about buying Flyers Helmet Bag With Alice Strap - Coyote Tan? Read the latest review by Martin T. https://t.co/pprCAyHTH8 via @yotpo,0.0,0.9867178334895783,0.013282166510421411
View of the San Gabriel Mountains with Peak Labels @ Coyote Creek Bikeway https://t.co/sMIveo0due,0.0,0.9489072030673424,0.05109279693265737
Senator Josh Newman and Assemblywoman Sharon Quirk-Silva announce state funding for West Coyote Hills Land Acquisition - https://t.co/hv9Gcs0P09,0.0,0.9267147312014556,0.07328526879854425
Coyotes: these are the REVISED guidelines for indoor sporting events: FOUR family members allowed per student-athlete. Please purchase your tickets in advance by going to https://t.co/NG0d72L2XA Thank you for your support. #calabasascoyotes https://t.co/tD3fCxvRHh,0.0,0.927389368429894,0.07261063157010708
Got to hang with these two fluffy furiends. The huggable Dax @DaxYeena and The wonderful Coyote @cheetayl. Always great seeing them. #furryfandom #furries #FursuitEveryday #fursuits https://t.co/FvoTzOIe7S,0.0,0.9639256826834932,0.03607431731650645
Mearns Coyote https://t.co/Blw1ePVaui,0.0,0.9267147312014556,0.07328526879854425
Omg saw two wild coyotes running around while walking home through Hancock park!!!! 😥 thank god I have chill ass vibes,1.0,0.005071637348784701,0.9949283626512149
"Killed for fur trim: While other fashion brands go fur-free, Moncler continues to use fur stolen from coyotes, foxes, raccoons, and raccoon dogs for its jackets. Take action! https://t.co/aHHgAxNmhe via @PETA",0.0,0.14013746515603753,0.8598625348439611
@huttser_coyote Lol the kitchen would always be going w us cooking/baking lol,0.0,0.8841909320569076,0.11580906794309268
